customer_id,restaurant_id,rider_id,order_date,total_amount,delivery_time
1755,162,22,2024-06-03 13:00:00,1190.24,38
2465,56,182,2024-06-03 14:00:00,792.97,22
2224,17,5,2024-06-03 15:00:00,535.76,58
4483,184,145,2024-06-03 16:00:00,420.71,23
1495,17,78,2024-06-03 17:00:00,191.75,36
853,146,231,2024-06-03 18:00:00,891.89,18
452,173,297,2024-06-03 19:00:00,540.77,27
2325,78,209,2024-06-03 20:00:00,1012.32,48
1759,56,163,2024-06-03 21:00:00,532.06,17
4309,80,168,2024-06-03 22:00:00,542.0,51
3354,50,278,2024-06-03 23:00:00,968.14,42
4137,58,237,2024-06-04 00:00:00,663.94,40
4696,18,176,2024-06-04 01:00:00,1079.14,64
3339,135,53,2024-06-04 02:00:00,769.64,67
2589,76,10,2024-06-04 03:00:00,402.68,60
1783,10,146,2024-06-04 04:00:00,746.69,48
3521,69,227,2024-06-04 05:00:00,154.2,29
1780,85,236,2024-06-04 06:00:00,478.02,22
3133,131,242,2024-06-04 07:00:00,368.35,62
3574,83,71,2024-06-04 08:00:00,836.9,49
3219,109,158,2024-06-04 09:00:00,292.84,38
3758,44,19,2024-06-04 10:00:00,454.6,66
4017,198,55,2024-06-04 11:00:00,497.87,66
2838,142,215,2024-06-04 12:00:00,153.46,69
2382,132,209,2024-06-04 13:00:00,199.1,51
4240,18,21,2024-06-04 14:00:00,476.68,18
3937,93,282,2024-06-04 15:00:00,383.47,69
4429,180,249,2024-06-04 16:00:00,272.75,26
1420,38,28,2024-06-04 17:00:00,311.87,33
4151,148,296,2024-06-04 18:00:00,1027.31,29
1331,172,211,2024-06-04 19:00:00,867.49,44
2918,51,285,2024-06-04 20:00:00,658.32,59
1447,19,20,2024-06-04 21:00:00,1104.32,51
1441,120,20,2024-06-04 22:00:00,181.03,26
3745,68,120,2024-06-04 23:00:00,512.18,33
2845,66,97,2024-06-05 00:00:00,1014.55,48
4176,141,120,2024-06-05 01:00:00,809.7,21
865,190,25,2024-06-05 02:00:00,1180.77,42
472,189,153,2024-06-05 03:00:00,1141.74,69
1503,158,245,2024-06-05 04:00:00,328.44,42
4685,98,260,2024-06-05 05:00:00,1170.59,43
1411,158,4,2024-06-05 06:00:00,1142.81,51
3771,179,143,2024-06-05 07:00:00,542.29,34
1906,88,282,2024-06-05 08:00:00,1182.02,25
4660,176,220,2024-06-05 09:00:00,187.64,64
4002,33,160,2024-06-05 10:00:00,843.79,64
3505,105,76,2024-06-05 11:00:00,429.46,53
3484,74,99,2024-06-05 12:00:00,285.94,56
4563,82,180,2024-06-05 13:00:00,756.41,37
599,19,127,2024-06-05 14:00:00,471.67,66
992,71,32,2024-06-05 15:00:00,850.17,60
1933,57,265,2024-06-05 16:00:00,716.98,34
2785,147,13,2024-06-05 17:00:00,562.22,34
3042,79,202,2024-06-05 18:00:00,340.91,25
67,169,18,2024-06-05 19:00:00,781.31,16
3399,42,93,2024-06-05 20:00:00,1020.69,27
2751,180,280,2024-06-05 21:00:00,780.0,27
470,116,60,2024-06-05 22:00:00,791.05,55
1725,4,214,2024-06-05 23:00:00,687.43,63
3986,4,100,2024-06-06 00:00:00,557.65,29
1632,5,1,2024-06-06 01:00:00,630.33,68
775,41,43,2024-06-06 02:00:00,1189.02,45
3013,108,168,2024-06-06 03:00:00,937.15,37
2504,87,192,2024-06-06 04:00:00,602.09,67
1487,104,34,2024-06-06 05:00:00,630.16,36
4020,117,34,2024-06-06 06:00:00,674.61,68
4228,101,176,2024-06-06 07:00:00,842.28,30
930,189,196,2024-06-06 08:00:00,639.26,56
3013,75,158,2024-06-06 09:00:00,870.49,43
1506,183,245,2024-06-06 10:00:00,495.65,34
4730,75,71,2024-06-06 11:00:00,581.17,42
2945,13,114,2024-06-06 12:00:00,1057.26,41
2820,142,285,2024-06-06 13:00:00,495.35,58
1185,188,143,2024-06-06 14:00:00,1162.66,43
289,200,97,2024-06-06 15:00:00,331.13,19
1812,25,212,2024-06-06 16:00:00,403.76,66
528,115,185,2024-06-06 17:00:00,636.86,63
917,172,205,2024-06-06 18:00:00,987.28,56
1709,82,216,2024-06-06 19:00:00,918.15,52
3575,10,246,2024-06-06 20:00:00,333.19,67
3320,199,239,2024-06-06 21:00:00,398.52,66
1407,50,293,2024-06-06 22:00:00,754.03,52
1242,172,8,2024-06-06 23:00:00,459.92,58
3134,142,78,2024-06-07 00:00:00,593.44,67
799,15,277,2024-06-07 01:00:00,660.92,65
1524,16,202,2024-06-07 02:00:00,773.96,16
4108,2,214,2024-06-07 03:00:00,413.6,59
4929,158,94,2024-06-07 04:00:00,321.3,68
2889,30,75,2024-06-07 05:00:00,568.49,34
2691,82,157,2024-06-07 06:00:00,236.13,57
4092,31,153,2024-06-07 07:00:00,703.1,61
1242,77,142,2024-06-07 08:00:00,1031.59,27
691,148,78,2024-06-07 09:00:00,274.92,40
528,177,182,2024-06-07 10:00:00,268.37,49
1496,114,195,2024-06-07 11:00:00,234.23,60
3826,35,158,2024-06-07 12:00:00,1040.25,22
2894,23,146,2024-06-07 13:00:00,234.74,42
893,106,54,2024-06-07 14:00:00,1182.64,55
387,97,277,2024-06-07 15:00:00,526.25,29
1250,115,83,2024-06-07 16:00:00,495.2,69
2529,100,156,2024-06-07 17:00:00,246.21,64
4504,189,4,2024-06-07 18:00:00,764.92,22
3529,55,271,2024-06-07 19:00:00,765.18,25
898,195,64,2024-06-07 20:00:00,668.5,43
711,8,112,2024-06-07 21:00:00,476.57,19
3696,168,239,2024-06-07 22:00:00,537.01,61
2687,59,144,2024-06-07 23:00:00,486.53,61
4513,128,20,2024-06-08 00:00:00,597.45,21
416,32,64,2024-06-08 01:00:00,508.88,67
1472,93,289,2024-06-08 02:00:00,859.29,32
4181,7,81,2024-06-08 03:00:00,460.58,42
4263,2,197,2024-06-08 04:00:00,518.38,26
2432,85,69,2024-06-08 05:00:00,607.23,26
2516,134,186,2024-06-08 06:00:00,154.16,50
1096,106,167,2024-06-08 07:00:00,666.69,43
810,36,205,2024-06-08 08:00:00,418.61,25
3045,160,164,2024-06-08 09:00:00,208.96,67
993,45,94,2024-06-08 10:00:00,1106.57,20
1282,42,249,2024-06-08 11:00:00,488.54,35
4371,53,68,2024-06-08 12:00:00,597.39,24
1774,110,21,2024-06-08 13:00:00,1018.71,46
3562,9,85,2024-06-08 14:00:00,325.13,61
3817,87,24,2024-06-08 15:00:00,1042.82,47
1757,114,111,2024-06-08 16:00:00,403.72,31
2374,75,83,2024-06-08 17:00:00,768.49,17
2577,177,78,2024-06-08 18:00:00,869.96,57
892,130,140,2024-06-08 19:00:00,1100.26,32
4185,195,271,2024-06-08 20:00:00,788.02,24
708,11,169,2024-06-08 21:00:00,625.89,67
2398,50,197,2024-06-08 22:00:00,750.88,55
4483,163,262,2024-06-08 23:00:00,362.19,53
2135,122,215,2024-06-09 00:00:00,873.53,57
2355,143,67,2024-06-09 01:00:00,346.22,22
4536,75,229,2024-06-09 02:00:00,735.11,48
977,31,161,2024-06-09 03:00:00,829.98,51
735,92,122,2024-06-09 04:00:00,1093.51,55
2469,190,149,2024-06-09 05:00:00,622.7,47
2541,156,193,2024-06-09 06:00:00,964.1,63
633,153,231,2024-06-09 07:00:00,325.91,24
4269,92,111,2024-06-09 08:00:00,314.01,54
4100,153,145,2024-06-09 09:00:00,701.04,32
2902,75,221,2024-06-09 10:00:00,776.16,39
1664,92,64,2024-06-09 11:00:00,813.96,56
2016,129,126,2024-06-09 12:00:00,932.96,55
3182,187,218,2024-06-09 13:00:00,459.68,50
4064,197,284,2024-06-09 14:00:00,803.74,16
2631,42,236,2024-06-09 15:00:00,347.55,33
3873,110,13,2024-06-09 16:00:00,379.95,24
1055,162,153,2024-06-09 17:00:00,220.67,63
381,194,239,2024-06-09 18:00:00,934.35,17
3083,18,190,2024-06-09 19:00:00,682.34,67
2392,77,151,2024-06-09 20:00:00,400.09,33
1593,133,86,2024-06-09 21:00:00,734.05,65
4262,20,21,2024-06-09 22:00:00,521.95,40
2748,194,182,2024-06-09 23:00:00,1029.07,68
2390,127,158,2024-06-10 00:00:00,704.56,65
3554,75,76,2024-06-10 01:00:00,181.3,65
3028,62,203,2024-06-10 02:00:00,1184.35,61
1208,32,229,2024-06-10 03:00:00,228.01,39
3854,186,152,2024-06-10 04:00:00,880.76,64
545,178,263,2024-06-10 05:00:00,609.12,31
3082,166,72,2024-06-10 06:00:00,411.78,24
3664,183,225,2024-06-10 07:00:00,860.28,60
2240,28,131,2024-06-10 08:00:00,282.19,65
2368,74,28,2024-06-10 09:00:00,1051.16,69
3774,81,299,2024-06-10 10:00:00,413.14,64
2628,22,97,2024-06-10 11:00:00,529.53,25
3932,171,46,2024-06-10 12:00:00,814.28,25
2475,164,1,2024-06-10 13:00:00,151.08,26
3131,96,166,2024-06-10 14:00:00,646.39,54
3508,122,245,2024-06-10 15:00:00,1088.96,62
97,123,219,2024-06-10 16:00:00,864.44,22
3859,52,102,2024-06-10 17:00:00,557.3,38
2709,164,291,2024-06-10 18:00:00,843.45,28
3337,156,204,2024-06-10 19:00:00,1133.4,37
457,78,202,2024-06-10 20:00:00,347.2,64
4369,186,54,2024-06-10 21:00:00,708.4,67
2988,164,280,2024-06-10 22:00:00,396.47,68
4089,70,278,2024-06-10 23:00:00,1046.94,50
3885,137,16,2024-06-11 00:00:00,907.1,31
1032,21,13,2024-06-11 01:00:00,991.13,59
208,64,87,2024-06-11 02:00:00,1140.16,19
1938,76,78,2024-06-11 03:00:00,393.92,17
1147,61,67,2024-06-11 04:00:00,201.16,23
4300,95,211,2024-06-11 05:00:00,455.45,34
2565,40,214,2024-06-11 06:00:00,569.1,64
443,184,185,2024-06-11 07:00:00,806.42,34
4785,4,33,2024-06-11 08:00:00,987.59,65
833,31,115,2024-06-11 09:00:00,517.29,33
1462,155,275,2024-06-11 10:00:00,647.17,35
3517,186,198,2024-06-11 11:00:00,974.74,30
1160,153,143,2024-06-11 12:00:00,386.6,47
387,69,228,2024-06-11 13:00:00,377.99,19
2042,70,120,2024-06-11 14:00:00,768.69,38
2554,5,24,2024-06-11 15:00:00,607.86,29
1719,115,27,2024-06-11 16:00:00,1146.34,40
4776,91,75,2024-06-11 17:00:00,524.88,58
4051,8,241,2024-06-11 18:00:00,947.53,39
3410,9,23,2024-06-11 19:00:00,762.25,42
690,15,161,2024-06-11 20:00:00,207.3,47
1170,105,41,2024-06-11 21:00:00,238.6,60
4989,7,238,2024-06-11 22:00:00,363.31,32
953,72,239,2024-06-11 23:00:00,300.31,32
4880,115,56,2024-06-12 00:00:00,495.84,52
4591,15,98,2024-06-12 01:00:00,757.94,47
3497,165,146,2024-06-12 02:00:00,782.48,41
3918,83,262,2024-06-12 03:00:00,767.16,63
4843,39,40,2024-06-12 04:00:00,273.49,64
2485,134,193,2024-06-12 05:00:00,780.24,29
1855,57,239,2024-06-12 06:00:00,580.23,58
3440,92,42,2024-06-12 07:00:00,1098.21,27
3232,81,222,2024-06-12 08:00:00,1107.58,66
2598,147,196,2024-06-12 09:00:00,956.58,48
3984,127,288,2024-06-12 10:00:00,888.26,18
2192,191,10,2024-06-12 11:00:00,270.7,49
2636,159,235,2024-06-12 12:00:00,238.93,33
657,75,265,2024-06-12 13:00:00,1032.88,45
3813,79,69,2024-06-12 14:00:00,598.37,39
3341,10,139,2024-06-12 15:00:00,623.93,54
3912,107,219,2024-06-12 16:00:00,1040.18,26
1797,87,196,2024-06-12 17:00:00,802.5,26
4364,67,74,2024-06-12 18:00:00,338.38,56
1763,62,103,2024-06-12 19:00:00,371.56,39
4473,131,225,2024-06-12 20:00:00,156.7,47
3286,146,123,2024-06-12 21:00:00,896.2,51
1586,153,102,2024-06-12 22:00:00,659.89,42
3564,107,264,2024-06-12 23:00:00,1147.46,66
2441,148,161,2024-06-13 00:00:00,899.71,57
4585,186,233,2024-06-13 01:00:00,258.31,23
4818,93,275,2024-06-13 02:00:00,319.62,28
3101,86,258,2024-06-13 03:00:00,676.81,17
3245,178,139,2024-06-13 04:00:00,1121.12,19
1041,121,227,2024-06-13 05:00:00,409.61,40
3128,79,273,2024-06-13 06:00:00,1016.86,67
2274,10,86,2024-06-13 07:00:00,477.89,55
3630,149,291,2024-06-13 08:00:00,433.39,32
2115,29,217,2024-06-13 09:00:00,1096.46,52
1678,96,66,2024-06-13 10:00:00,199.6,35
3095,10,257,2024-06-13 11:00:00,843.78,53
999,13,135,2024-06-13 12:00:00,195.33,30
2285,47,55,2024-06-13 13:00:00,990.8,54
1590,151,243,2024-06-13 14:00:00,1020.87,37
1162,50,252,2024-06-13 15:00:00,1088.02,43
2521,132,21,2024-06-13 16:00:00,345.39,24
3856,116,163,2024-06-13 17:00:00,280.72,19
4649,113,264,2024-06-13 18:00:00,678.71,25
695,195,68,2024-06-13 19:00:00,435.21,43
4413,85,107,2024-06-13 20:00:00,786.61,67
4864,53,67,2024-06-13 21:00:00,689.43,59
3799,130,199,2024-06-13 22:00:00,302.09,41
3684,68,192,2024-06-13 23:00:00,926.23,66
1972,193,2,2024-06-14 00:00:00,993.97,48
1504,79,257,2024-06-14 01:00:00,1161.2,28
3250,57,1,2024-06-14 02:00:00,565.32,55
4219,97,115,2024-06-14 03:00:00,504.62,56
3243,198,88,2024-06-14 04:00:00,351.88,24
1869,135,197,2024-06-14 05:00:00,339.91,56
1672,147,92,2024-06-14 06:00:00,487.11,65
1083,172,274,2024-06-14 07:00:00,1180.91,25
1729,63,160,2024-06-14 08:00:00,246.87,25
3852,65,173,2024-06-14 09:00:00,422.33,49
2143,39,33,2024-06-14 10:00:00,240.28,33
1149,109,73,2024-06-14 11:00:00,437.31,38
254,26,196,2024-06-14 12:00:00,247.02,68
4103,172,284,2024-06-14 13:00:00,683.72,15
3543,12,87,2024-06-14 14:00:00,610.27,26
2776,150,224,2024-06-14 15:00:00,332.75,61
4638,77,44,2024-06-14 16:00:00,333.55,28
3334,142,138,2024-06-14 17:00:00,807.41,17
4185,86,270,2024-06-14 18:00:00,556.48,66
3280,30,36,2024-06-14 19:00:00,209.0,59
4309,172,34,2024-06-14 20:00:00,1116.2,64
2882,166,88,2024-06-14 21:00:00,575.2,46
266,187,146,2024-06-14 22:00:00,770.6,30
2341,170,16,2024-06-14 23:00:00,1079.68,52
3149,52,233,2024-06-15 00:00:00,572.27,24
3360,63,41,2024-06-15 01:00:00,1011.69,31
1005,189,255,2024-06-15 02:00:00,1110.49,63
2095,120,281,2024-06-15 03:00:00,332.77,54
4718,105,126,2024-06-15 04:00:00,1087.12,18
3272,162,8,2024-06-15 05:00:00,275.82,29
4523,39,176,2024-06-15 06:00:00,438.88,47
210,41,228,2024-06-15 07:00:00,998.62,53
888,121,18,2024-06-15 08:00:00,1095.72,24
154,108,56,2024-06-15 09:00:00,868.35,21
3594,165,35,2024-06-15 10:00:00,260.07,47
415,65,118,2024-06-15 11:00:00,699.14,31
3425,118,282,2024-06-15 12:00:00,751.27,26
1285,79,254,2024-06-15 13:00:00,445.95,31
3149,160,213,2024-06-15 14:00:00,1190.86,61
769,8,61,2024-06-15 15:00:00,502.41,30
983,97,88,2024-06-15 16:00:00,370.77,69
3203,18,271,2024-06-15 17:00:00,265.64,28
4675,173,32,2024-06-15 18:00:00,547.43,17
3527,96,133,2024-06-15 19:00:00,877.25,65
2788,33,64,2024-06-15 20:00:00,392.99,58
2211,5,199,2024-06-15 21:00:00,958.02,65
1039,127,256,2024-06-15 22:00:00,292.17,64
3933,74,155,2024-06-15 23:00:00,612.49,44
542,126,231,2024-06-16 00:00:00,887.49,60
359,164,35,2024-06-16 01:00:00,292.07,66
850,151,26,2024-06-16 02:00:00,777.73,69
4523,168,23,2024-06-16 03:00:00,988.9,55
2545,5,141,2024-06-16 04:00:00,775.33,49
4582,34,285,2024-06-16 05:00:00,687.04,40
1832,24,156,2024-06-16 06:00:00,1030.21,69
1473,145,113,2024-06-16 07:00:00,1184.69,26
1437,95,139,2024-06-16 08:00:00,340.38,45
330,71,209,2024-06-16 09:00:00,875.91,66
4355,92,86,2024-06-16 10:00:00,234.69,31
4239,125,285,2024-06-16 11:00:00,194.98,51
4009,22,60,2024-06-16 12:00:00,444.86,22
4723,15,54,2024-06-16 13:00:00,1169.47,33
1389,101,93,2024-06-16 14:00:00,729.81,40
4186,15,265,2024-06-16 15:00:00,431.68,18
720,153,213,2024-06-16 16:00:00,289.22,29
3236,53,10,2024-06-16 17:00:00,1116.19,65
4577,149,203,2024-06-16 18:00:00,530.48,61
2132,102,196,2024-06-16 19:00:00,472.03,28
1101,194,58,2024-06-16 20:00:00,1050.86,44
673,113,256,2024-06-16 21:00:00,784.62,62
517,32,223,2024-06-16 22:00:00,327.07,56
2533,21,180,2024-06-16 23:00:00,592.59,38
3671,196,35,2024-06-17 00:00:00,1124.64,60
782,172,103,2024-06-17 01:00:00,1096.26,66
3524,83,161,2024-06-17 02:00:00,223.62,57
3559,194,200,2024-06-17 03:00:00,432.04,48
2387,14,160,2024-06-17 04:00:00,312.27,33
4783,15,183,2024-06-17 05:00:00,710.5,17
1590,148,136,2024-06-17 06:00:00,937.48,18
4996,34,226,2024-06-17 07:00:00,460.32,25
1502,164,243,2024-06-17 08:00:00,945.9,27
3795,83,106,2024-06-17 09:00:00,852.15,64
4319,9,71,2024-06-17 10:00:00,914.63,32
3081,199,77,2024-06-17 11:00:00,1145.66,33
1077,158,54,2024-06-17 12:00:00,595.84,58
1101,77,277,2024-06-17 13:00:00,509.7,47
503,191,111,2024-06-17 14:00:00,868.04,52
1340,163,224,2024-06-17 15:00:00,997.93,17
3886,141,75,2024-06-17 16:00:00,351.02,63
624,174,14,2024-06-17 17:00:00,1039.14,49
1887,184,258,2024-06-17 18:00:00,210.75,15
3351,9,189,2024-06-17 19:00:00,156.71,49
1051,36,239,2024-06-17 20:00:00,316.35,50
3773,117,91,2024-06-17 21:00:00,1177.6,52
3917,3,184,2024-06-17 22:00:00,699.74,53
4019,19,17,2024-06-17 23:00:00,198.9,69
1330,156,12,2024-06-18 00:00:00,1197.03,39
4115,23,166,2024-06-18 01:00:00,932.16,54
3368,104,146,2024-06-18 02:00:00,1029.91,27
3952,135,282,2024-06-18 03:00:00,373.59,18
2498,105,37,2024-06-18 04:00:00,260.72,20
1574,142,70,2024-06-18 05:00:00,690.84,25
2635,46,169,2024-06-18 06:00:00,960.78,15
2769,143,170,2024-06-18 07:00:00,819.67,22
1212,195,253,2024-06-18 08:00:00,812.61,68
776,15,297,2024-06-18 09:00:00,944.95,48
1161,51,142,2024-06-18 10:00:00,388.37,54
2384,110,273,2024-06-18 11:00:00,844.6,66
2655,8,225,2024-06-18 12:00:00,561.72,23
3541,69,183,2024-06-18 13:00:00,223.24,50
4698,190,221,2024-06-18 14:00:00,362.25,63
4636,179,53,2024-06-18 15:00:00,983.7,53
1096,63,118,2024-06-18 16:00:00,1090.73,56
24,68,159,2024-06-18 17:00:00,446.96,51
4720,144,136,2024-06-18 18:00:00,349.88,56
3557,152,77,2024-06-18 19:00:00,178.06,58
1080,6,45,2024-06-18 20:00:00,1145.08,35
4319,119,18,2024-06-18 21:00:00,868.05,34
179,57,205,2024-06-18 22:00:00,1154.88,52
2848,31,83,2024-06-18 23:00:00,1057.04,15
1961,6,50,2024-06-19 00:00:00,507.49,49
1474,157,281,2024-06-19 01:00:00,268.32,42
4889,67,166,2024-06-19 02:00:00,674.01,21
4980,131,243,2024-06-19 03:00:00,178.15,57
1213,156,164,2024-06-19 04:00:00,307.41,58
810,74,56,2024-06-19 05:00:00,395.1,23
420,114,39,2024-06-19 06:00:00,848.93,15
3660,97,128,2024-06-19 07:00:00,685.37,50
3817,176,122,2024-06-19 08:00:00,467.54,48
1279,80,247,2024-06-19 09:00:00,743.01,48
2524,123,186,2024-06-19 10:00:00,281.46,31
1441,138,208,2024-06-19 11:00:00,943.49,67
1341,33,239,2024-06-19 12:00:00,897.64,46
2222,195,215,2024-06-19 13:00:00,377.33,16
2393,197,292,2024-06-19 14:00:00,786.71,50
1362,140,224,2024-06-19 15:00:00,678.47,39
592,185,88,2024-06-19 16:00:00,213.86,57
527,44,25,2024-06-19 17:00:00,442.06,65
2504,13,220,2024-06-19 18:00:00,1199.46,40
1293,152,275,2024-06-19 19:00:00,254.51,59
1655,172,135,2024-06-19 20:00:00,681.73,68
4907,57,233,2024-06-19 21:00:00,1041.8,40
188,96,66,2024-06-19 22:00:00,465.68,35
2759,144,80,2024-06-19 23:00:00,423.74,32
529,109,255,2024-06-20 00:00:00,1085.33,43
434,120,125,2024-06-20 01:00:00,470.07,65
3513,100,146,2024-06-20 02:00:00,834.07,38
1805,149,103,2024-06-20 03:00:00,927.33,61
303,111,277,2024-06-20 04:00:00,978.05,42
4183,51,124,2024-06-20 05:00:00,1194.5,26
438,21,267,2024-06-20 06:00:00,993.35,25
2589,60,278,2024-06-20 07:00:00,839.86,41
833,179,111,2024-06-20 08:00:00,1090.24,37
797,21,89,2024-06-20 09:00:00,1101.03,47
560,107,158,2024-06-20 10:00:00,1171.82,30
3589,126,216,2024-06-20 11:00:00,965.29,42
762,134,36,2024-06-20 12:00:00,354.67,42
3575,73,87,2024-06-20 13:00:00,895.3,59
3786,193,118,2024-06-20 14:00:00,228.88,52
2515,76,182,2024-06-20 15:00:00,483.86,69
685,186,68,2024-06-20 16:00:00,271.6,20
4234,78,159,2024-06-20 17:00:00,1147.44,56
578,134,285,2024-06-20 18:00:00,505.69,43
4806,65,164,2024-06-20 19:00:00,898.88,48
228,86,73,2024-06-20 20:00:00,749.88,17
2329,34,119,2024-06-20 21:00:00,262.89,20
2732,56,195,2024-06-20 22:00:00,739.41,62
828,75,89,2024-06-20 23:00:00,844.07,52
431,3,76,2024-06-21 00:00:00,1075.59,27
1064,170,221,2024-06-21 01:00:00,223.59,50
1710,190,139,2024-06-21 02:00:00,460.42,29
1235,6,241,2024-06-21 03:00:00,876.96,20
302,6,154,2024-06-21 04:00:00,186.05,47
1421,191,53,2024-06-21 05:00:00,363.73,55
4629,148,142,2024-06-21 06:00:00,379.6,26
769,149,31,2024-06-21 07:00:00,852.79,69
1405,2,223,2024-06-21 08:00:00,450.26,57
444,90,292,2024-06-21 09:00:00,779.58,27
3105,56,266,2024-06-21 10:00:00,1163.62,47
4356,96,282,2024-06-21 11:00:00,982.91,65
3306,10,276,2024-06-21 12:00:00,499.55,42
1539,87,44,2024-06-21 13:00:00,646.02,67
3931,70,62,2024-06-21 14:00:00,360.71,50
1332,151,201,2024-06-21 15:00:00,166.51,19
70,113,9,2024-06-21 16:00:00,454.2,69
3436,30,71,2024-06-21 17:00:00,537.88,39
481,128,90,2024-06-21 18:00:00,742.59,31
4095,78,24,2024-06-21 19:00:00,1141.27,51
3497,165,140,2024-06-21 20:00:00,1145.24,33
2794,55,78,2024-06-21 21:00:00,223.6,49
2893,49,214,2024-06-21 22:00:00,795.38,57
1199,34,16,2024-06-21 23:00:00,194.47,48
2373,105,29,2024-06-22 00:00:00,830.49,68
1893,172,291,2024-06-22 01:00:00,273.59,60
1884,22,43,2024-06-22 02:00:00,1143.72,20
798,31,53,2024-06-22 03:00:00,1057.56,33
18,135,276,2024-06-22 04:00:00,173.45,15
44,105,232,2024-06-22 05:00:00,971.24,21
155,149,212,2024-06-22 06:00:00,817.69,48
4963,16,8,2024-06-22 07:00:00,670.14,33
3449,20,122,2024-06-22 08:00:00,782.77,47
4839,43,42,2024-06-22 09:00:00,862.16,40
4081,172,233,2024-06-22 10:00:00,1078.68,55
1426,47,70,2024-06-22 11:00:00,955.73,67
4321,114,16,2024-06-22 12:00:00,754.15,63
4313,19,69,2024-06-22 13:00:00,1015.85,56
3640,48,53,2024-06-22 14:00:00,1186.27,41
4127,197,173,2024-06-22 15:00:00,465.19,52
1893,139,262,2024-06-22 16:00:00,274.34,40
898,157,289,2024-06-22 17:00:00,918.02,49
3425,45,15,2024-06-22 18:00:00,1177.53,34
4541,196,270,2024-06-22 19:00:00,272.54,38
1259,164,167,2024-06-22 20:00:00,603.29,61
2016,176,63,2024-06-22 21:00:00,215.38,35
4834,87,261,2024-06-22 22:00:00,965.36,68
1703,15,121,2024-06-22 23:00:00,1146.14,40
874,110,240,2024-06-23 00:00:00,673.94,34
566,172,107,2024-06-23 01:00:00,580.0,20
2019,195,180,2024-06-23 02:00:00,1103.1,17
1886,96,16,2024-06-23 03:00:00,290.06,24
2124,168,215,2024-06-23 04:00:00,1086.16,26
4643,102,77,2024-06-23 05:00:00,561.73,47
2315,86,225,2024-06-23 06:00:00,737.38,36
4413,142,93,2024-06-23 07:00:00,704.71,30
3884,191,181,2024-06-23 08:00:00,796.78,31
3193,81,174,2024-06-23 09:00:00,1139.23,24
1860,51,219,2024-06-23 10:00:00,1148.68,26
25,112,143,2024-06-23 11:00:00,1022.71,33
3504,186,282,2024-06-23 12:00:00,351.12,54
4256,15,259,2024-06-23 13:00:00,500.19,37
1138,65,47,2024-06-23 14:00:00,662.22,54
4996,88,5,2024-06-23 15:00:00,1100.73,24
1190,183,62,2024-06-23 16:00:00,696.91,24
4799,76,84,2024-06-23 17:00:00,1176.31,64
4097,10,133,2024-06-23 18:00:00,1183.03,24
3158,42,63,2024-06-23 19:00:00,778.51,53
2368,95,281,2024-06-23 20:00:00,1071.37,44
4478,11,44,2024-06-23 21:00:00,1199.18,18
1742,118,153,2024-06-23 22:00:00,1042.2,15
3689,144,270,2024-06-23 23:00:00,839.76,57
3747,125,171,2024-06-24 00:00:00,1037.39,33
898,78,156,2024-06-24 01:00:00,236.79,19
4024,147,275,2024-06-24 02:00:00,816.56,44
717,159,20,2024-06-24 03:00:00,377.35,40
3968,181,214,2024-06-24 04:00:00,271.87,54
4022,90,79,2024-06-24 05:00:00,1087.51,48
3216,8,139,2024-06-24 06:00:00,821.63,16
391,152,98,2024-06-24 07:00:00,405.72,38
3885,136,152,2024-06-24 08:00:00,556.12,28
1700,111,198,2024-06-24 09:00:00,1171.94,55
3038,176,273,2024-06-24 10:00:00,1055.29,56
233,158,156,2024-06-24 11:00:00,166.36,27
1927,58,50,2024-06-24 12:00:00,1178.79,43
3132,86,228,2024-06-24 13:00:00,536.96,15
3307,55,10,2024-06-24 14:00:00,880.19,60
2725,122,149,2024-06-24 15:00:00,898.31,48
4802,190,58,2024-06-24 16:00:00,1107.27,18
234,108,162,2024-06-24 17:00:00,1079.31,42
1392,48,107,2024-06-24 18:00:00,445.82,33
2893,132,289,2024-06-24 19:00:00,825.71,15
1256,165,186,2024-06-24 20:00:00,563.39,50
2539,136,46,2024-06-24 21:00:00,701.82,57
3691,129,129,2024-06-24 22:00:00,732.41,27
890,198,87,2024-06-24 23:00:00,566.16,64
4688,47,249,2024-06-25 00:00:00,637.09,56
746,5,257,2024-06-25 01:00:00,368.76,19
1720,178,277,2024-06-25 02:00:00,788.03,47
428,24,278,2024-06-25 03:00:00,946.91,28
732,175,4,2024-06-25 04:00:00,601.23,30
800,18,65,2024-06-25 05:00:00,1176.56,46
4298,84,202,2024-06-25 06:00:00,210.09,64
836,156,63,2024-06-25 07:00:00,768.62,41
135,5,143,2024-06-25 08:00:00,762.78,49
2539,30,244,2024-06-25 09:00:00,188.11,17
3719,1,292,2024-06-25 10:00:00,385.8,18
41,86,285,2024-06-25 11:00:00,1100.82,21
3368,82,180,2024-06-25 12:00:00,721.74,27
2416,174,174,2024-06-25 13:00:00,608.21,55
2041,69,111,2024-06-25 14:00:00,586.27,17
4340,31,175,2024-06-25 15:00:00,1082.57,31
2950,198,153,2024-06-25 16:00:00,535.38,61
4262,91,217,2024-06-25 17:00:00,1052.13,24
3467,184,297,2024-06-25 18:00:00,474.65,61
3089,93,240,2024-06-25 19:00:00,708.08,15
4824,127,226,2024-06-25 20:00:00,301.01,42
1116,156,186,2024-06-25 21:00:00,1016.28,68
